0.0000 5139.0106 5576.4127 0.0000 0.0000 1.0156 5000.0000 5000.0219 1.5708
0.0050 5166.5787 5322.1062 0.0000 0.0000 1.0961 5000.0000 5000.0438 1.5708
0.0100 4938.7287 5306.9441 0.0000 0.0000 1.0262 5000.0000 5000.0657 1.5708
0.0150 5359.2091 5322.4194 0.0000 0.0000 0.9928 5000.0000 5000.0876 1.5708
0.0200 4981.5984 5442.2121 0.0000 0.0000 0.9906 5000.0000 5000.1095 1.5708
0.0250 5131.4587 5701.2268 0.0000 0.0000 0.9522 5000.0000 5000.1314 1.5708
0.0300 5014.7242 5494.2752 0.0000 0.0000 0.9552 5000.0000 5000.1533 1.5708
0.0350 5319.1391 5384.5674 0.0000 0.0000 1.0557 5000.0000 5000.1752 1.5708
0.0400 5389.7111 6275.3959 0.0000 0.0000 1.0267 5000.0000 5000.1971 1.5708
0.0450 4984.8072 5678.0787 0.0000 0.0000 0.9528 5000.0000 5000.2190 1.5708
0.0500 5179.5441 5856.8025 0.0000 0.0000 1.0689 5000.0000 5000.2409 1.5708
0.0550 4947.2697 4859.1637 0.0000 0.0000 0.9187 5000.0000 5000.2628 1.5708
0.0600 4757.6293 5513.2386 0.0000 0.0000 1.0119 5000.0000 5000.2848 1.5708
0.0650 4843.4801 5868.9808 0.0000 0.0000 0.9781 5000.0000 5000.3067 1.5708
0.0700 5397.1838 5828.7390 0.0000 0.0000 1.0114 5000.0000 5000.3286 1.5708
0.0750 5353.6353 5561.5324 0.0000 0.0000 1.0092 5000.0000 5000.3505 1.5708
0.0800 4709.0692 5239.9999 0.0000 0.0000 0.9404 5000.0000 5000.3724 1.5708
0.0850 4708.6642 5330.5465 0.0000 0.0000 0.9522 5000.0000 5000.3943 1.5708
0.0900 5248.4722 5759.8723 0.0000 0.0000 0.9467 5000.0000 5000.4162 1.5708
0.0950 5016.8832 5372.1446 0.0000 0.0000 1.0254 5000.0000 5000.4381 1.5708
0.1000 5329.5968 5007.7642 0.0000 0.0000 1.0770 5000.0000 5000.4600 1.5708
0.1050 4966.8314 5513.7936 0.0000 0.0000 0.9110 5000.0000 5000.4819 1.5708
0.1100 4860.9220 5263.6454 0.0000 0.0000 1.0023 5000.0000 5000.5038 1.5708
0.1150 5058.5580 5945.0323 0.0000 0.0000 0.9943 5000.0000 5000.5257 1.5708
0.1200 4977.5535 5751.8821 0.0000 0.0000 1.0104 5000.0000 5000.5476 1.5708
0.1250 4998.3578 5829.6001 0.0000 0.0000 0.9279 5000.0000 5000.5695 1.5708
0.1300 4793.8495 5933.2541 0.0000 0.0000 1.0585 5000.0000 5000.5914 1.5708
0.1350 4957.8912 5350.9175 0.0000 0.0000 0.9974 5000.0000 5000.6133 1.5708
0.1400 5184.5316 5629.0918 0.0000 0.0000 0.9920 5000.0000 5000.6352 1.5708
0.1450 4936.5875 5474.3181 0.0000 0.0000 1.0100 5000.0000 5000.6571 1.5708
0.1500 4617.3586 5649.6225 0.0000 0.0000 0.9804 5000.0000 5000.6790 1.5708
0.1550 4855.7053 5734.2149 0.0000 0.0000 0.9981 5000.0000 5000.7009 1.5708
0.1600 4969.7246 5465.9346 0.0000 0.0000 0.9827 5000.0000 5000.7228 1.5708
0.1650 5189.4749 6054.5026 0.0000 0.0000 0.9537 5000.0000 5000.7447 1.5708
0.1700 4905.0383 4996.1952 0.0000 0.0000 1.0732 5000.0000 5000.7666 1.5708
0.1750 5221.6315 5525.0964 0.0000 0.0000 1.0183 5000.0000 5000.7885 1.5708
0.1800 5194.6363 5839.5886 0.0000 0.0000 0.9945 5000.0000 5000.8104 1.5708
0.1850 4906.8505 5851.2496 0.0000 0.0000 0.9482 5000.0000 5000.8323 1.5708
0.1900 5090.1745 5278.7710 0.0000 0.0000 0.9949 5000.0000 5000.8543 1.5708
0.1950 4653.4981 6013.5840 0.0000 0.0000 1.0216 5000.0000 5000.8762 1.5708
0.2000 4931.5525 5676.9365 0.0000 0.0000 0.9693 5000.0000 5000.8981 1.5708
0.2050 4791.3361 5771.9254 0.0000 0.0000 1.0593 5000.0000 5000.9200 1.5708
0.2100 4982.6127 5693.8803 0.0000 0.0000 0.9125 5000.0000 5000.9419 1.5708
0.2150 4864.4806 5364.3565 0.0000 0.0000 0.9769 5000.0000 5000.9638 1.5708
0.2200 4993.2558 5418.6727 0.0000 0.0000 0.9661 5000.0000 5000.9857 1.5708
0.2250 4686.9303 5631.0595 0.0000 0.0000 1.0383 5000.0000 5001.0076 1.5708
