5000.0000,5387.6987,90.0000,0.0000,387.6987,0.0000,0.0000,5.1487,5.1487
5000.0000,5400.8410,90.0000,0.0000,400.8410,0.0000,0.0000,5.2360,5.2360
5000.0000,5414.2024,90.0000,0.0000,414.2024,0.0000,0.0000,5.3233,5.3233
5000.0000,5427.7828,90.0000,0.0000,427.7828,0.0000,0.0000,5.4105,5.4105
5000.0000,5441.5823,90.0000,0.0000,441.5823,0.0000,0.0000,5.4978,5.4978
5000.0000,5455.6007,90.0000,0.0000,455.6007,0.0000,0.0000,5.5851,5.5851
5000.0000,5469.8383,90.0000,0.0000,469.8383,0.0000,0.0000,5.6723,5.6723
5000.0000,5484.2948,90.0000,0.0000,484.2948,0.0000,0.0000,5.7596,5.7596
5000.0000,5498.9704,90.0000,0.0000,498.9704,0.0000,0.0000,5.8469,5.8469
5000.0000,5513.8651,90.0000,0.0000,513.8651,0.0000,0.0000,5.9341,5.9341
5000.0000,5528.9788,90.0000,0.0000,528.9788,0.0000,0.0000,6.0214,6.0214
5000.0000,5544.3115,90.0000,0.0000,544.3115,0.0000,0.0000,6.1087,6.1087
5000.0000,5559.8632,90.0000,0.0000,559.8632,0.0000,0.0000,6.1959,6.1959
5000.0000,5575.6340,90.0000,0.0000,575.6340,0.0000,0.0000,6.2832,6.2832
5000.0000,5591.6239,90.0000,0.0000,591.6239,0.0000,0.0000,6.3705,6.3705
5000.0000,5607.8327,90.0000,0.0000,607.8327,0.0000,0.0000,6.4577,6.4577
5000.0000,5624.2606,90.0000,0.0000,624.2606,0.0000,0.0000,6.5450,6.5450
5000.0000,5640.9076,90.0000,0.0000,640.9076,0.0000,0.0000,6.6323,6.6323
5000.0000,5657.7736,90.0000,0.0000,657.7736,0.0000,0.0000,6.7195,6.7195
5000.0000,5674.8586,90.0000,0.0000,674.8586,0.0000,0.0000,6.8068,6.8068
5000.0000,5692.1627,90.0000,0.0000,692.1627,0.0000,0.0000,6.8941,6.8941
5000.0000,5709.6858,90.0000,0.0000,709.6858,0.0000,0.0000,6.9813,6.9813
5000.0000,5727.4279,90.0000,0.0000,727.4279,0.0000,0.0000,7.0686,7.0686
5000.0000,5745.3891,90.0000,0.0000,745.3891,0.0000,0.0000,7.1558,7.1558
5000.0000,5763.5693,90.0000,0.0000,763.5693,0.0000,0.0000,7.2431,7.2431
5000.0000,5781.9686,90.0000,0.0000,781.9686,0.0000,0.0000,7.3304,7.3304
5000.0000,5800.5869,90.0000,0.0000,800.5869,0.0000,0.0000,7.4176,7.4176
5000.0000,5819.4242,90.0000,0.0000,819.4242,0.0000,0.0000,7.5049,7.5049
5000.0000,5838.4806,90.0000,0.0000,838.4806,0.0000,0.0000,7.5922,7.5922
5000.0000,5857.7560,90.0000,0.0000,857.7560,0.0000,0.0000,7.6794,7.6794
5000.0000,5877.2505,90.0000,0.0000,877.2505,0.0000,0.0000,7.7667,7.7667
5000.0000,5896.9640,90.0000,0.0000,896.9640,0.0000,0.0000,7.8540,7.8540
5000.0000,5916.8965,90.0000,0.0000,916.8965,0.0000,0.0000,7.9412,7.9412
5000.0000,5937.0481,90.0000,0.0000,937.0481,0.0000,0.0000,8.0285,8.0285
5000.0000,5957.4187,90.0000,0.0000,957.4187,0.0000,0.0000,8.1158,8.1158
5000.0000,5978.0083,90.0000,0.0000,978.0083,0.0000,0.0000,8.2030,8.2030
5000.0000,5998.8170,90.0000,0.0000,998.8170,0.0000,0.0000,8.2903,8.2903
5000.0000,6019.8448,90.0000,0.0000,1019.8448,0.0000,0.0000,8.3776,8.3776
5000.0000,6041.0915,90.0000,0.0000,1041.0915,0.0000,0.0000,8.4648,8.4648
5000.0000,6062.5573,90.0000,0.0000,1062.5573,0.0000,0.0000,8.5521,8.5521
5000.0000,6084.2422,90.0000,0.0000,1084.2422,0.0000,0.0000,8.6394,8.6394
5000.0000,6106.1460,90.0000,0.0000,1106.1460,0.0000,0.0000,8.7266,8.7266
5000.0000,6127.9185,89.9811,0.0000,1127.9185,-0.0003,0.0331,8.7092,8.6394
