0.0000 4831.2466 4507.2104 -0.4667 -0.0023 0.9778 5000.0000 4998.1175 1.5732
0.0050 4972.4466 4781.0351 -0.4997 -0.0048 1.0219 5000.0045 4996.2350 1.5755
0.0100 5037.5510 4795.4827 -0.5000 -0.0068 1.0375 5000.0134 4994.3525 1.5779
0.0150 4991.6976 5079.5563 -0.4724 -0.0092 1.1003 5000.0267 4992.4701 1.5803
0.0200 4592.2023 5265.4338 -0.4652 -0.0119 1.0379 5000.0446 4990.5877 1.5826
0.0250 4752.6360 4903.2936 -0.4927 -0.0149 1.0156 5000.0669 4988.7053 1.5850
0.0300 5155.8358 4769.5569 -0.4530 -0.0158 1.0240 5000.0936 4986.8230 1.5874
0.0350 4699.5796 4706.4382 -0.5043 -0.0181 1.0572 5000.1248 4984.9407 1.5897
0.0400 4892.5901 5059.2043 -0.4799 -0.0206 1.0452 5000.1605 4983.0586 1.5921
0.0450 5482.8841 5393.2746 -0.4617 -0.0259 0.9257 5000.2006 4981.1765 1.5945
0.0500 4852.5424 5099.4476 -0.4276 -0.0269 1.1133 5000.2452 4979.2945 1.5968
0.0550 5099.5013 4756.8934 -0.4544 -0.0291 1.0034 5000.2942 4977.4127 1.5992
0.0600 5275.3739 5290.1129 -0.4746 -0.0311 1.0016 5000.3477 4975.5309 1.6016
0.0650 4971.4026 5122.5771 -0.4842 -0.0355 1.0274 5000.4056 4973.6493 1.6039
0.0700 5222.3067 5000.1112 -0.5297 -0.0365 1.0728 5000.4680 4971.7679 1.6063
0.0750 5057.9597 5179.4110 -0.4917 -0.0332 1.0040 5000.5349 4969.8865 1.6087
0.0800 5349.5398 4921.3072 -0.4934 -0.0375 1.0619 5000.6062 4968.0054 1.6111
0.0850 4991.2600 5205.2038 -0.4588 -0.0417 1.0754 5000.6819 4966.1244 1.6134
0.0900 5027.4503 4773.0792 -0.4375 -0.0424 1.0427 5000.7621 4964.2436 1.6158
