0.0000 5084.5394 5948.9228 -0.9571 -0.0050 0.9507 5000.0000 5001.2550 1.5755
0.0050 5195.5210 5383.9766 -0.9609 -0.0100 1.0386 4999.9941 5002.5100 1.5803
0.0100 5247.8916 5543.3948 -0.9372 -0.0135 0.9919 4999.9822 5003.7649 1.5850
0.0150 4966.8466 5307.7057 -0.9536 -0.0197 0.9211 4999.9643 5005.0198 1.5897
0.0200 4453.2299 5951.9932 -0.9696 -0.0246 0.9637 4999.9406 5006.2746 1.5945
0.0250 5172.3631 5541.6701 -0.9764 -0.0261 0.9432 4999.9109 5007.5292 1.5992
0.0300 5291.4056 6055.9129 -1.0325 -0.0340 0.9999 4999.8752 5008.7837 1.6039
0.0350 5180.2613 5845.4784 -0.9041 -0.0384 1.0003 4999.8336 5010.0380 1.6087
0.0400 5223.1598 5808.3035 -0.9475 -0.0411 1.0945 4999.7861 5011.2921 1.6134
0.0450 5150.8328 5576.5474 -0.9734 -0.0457 1.0729 4999.7326 5012.5460 1.6182
0.0500 4849.8184 5479.8618 -0.9844 -0.0519 1.0087 4999.6732 5013.7996 1.6229
0.0550 5182.9891 5947.0129 -0.9672 -0.0571 1.0408 4999.6078 5015.0529 1.6276
0.0600 4730.0305 5871.8537 -0.9459 -0.0653 0.9533 4999.5365 5016.3059 1.6324
0.0650 5194.3700 5162.4390 -0.8510 -0.0672 1.0140 4999.4593 5017.5585 1.6371
0.0700 5176.9467 5474.0524 -0.9353 -0.0698 1.0945 4999.3762 5018.8107 1.6418
0.0750 4690.1697 5157.8541 -1.0358 -0.0757 0.9312 4999.2871 5020.0626 1.6466
0.0800 4850.3288 5542.5819 -1.0447 -0.0813 1.0633 4999.1921 5021.3140 1.6513
0.0850 5009.6911 5511.9500 -0.9419 -0.0912 0.9819 4999.0912 5022.5649 1.6560
0.0900 5002.1959 5300.0535 -0.9465 -0.0944 0.9497 4998.9843 5023.8153 1.6608
0.0950 5067.8201 4986.6707 -1.0947 -0.0884 1.1140 4998.8715 5025.0653 1.6655
0.1000 5330.0638 5396.4381 -1.0258 -0.0985 0.9528 4998.7528 5026.3146 1.6702
0.1050 5234.8874 4909.2221 -0.8956 -0.1064 0.9548 4998.6282 5027.5634 1.6750
0.1100 4835.8911 5481.7178 -0.9706 -0.1109 0.8846 4998.4977 5028.8116 1.6797
0.1150 5255.4237 5367.4084 -0.9219 -0.1151 1.1168 4998.3613 5030.0592 1.6845
0.1200 5157.1908 5701.6112 -0.9670 -0.1037 0.9636 4998.2190 5031.3061 1.6892
0.1250 5276.4535 4735.9117 -0.9564 -0.1146 0.9273 4998.0707 5032.5523 1.6939
0.1300 5265.8510 5295.3739 -0.9272 -0.1339 1.0361 4997.9166 5033.7978 1.6987
0.1350 5197.1853 5260.5195 -0.9501 -0.1244 1.1563 4997.7565 5035.0426 1.7034
0.1400 5268.2211 5136.6422 -0.8773 -0.1368 0.9232 4997.5906 5036.2865 1.7081
0.1450 4783.1746 4886.0251 -0.9791 -0.1532 1.0018 4997.4188 5037.5297 1.7129
0.1500 4970.5783 5258.3626 -0.9651 -0.1603 0.9528 4997.2411 5038.7721 1.7176
0.1550 5161.3241 5076.8349 -0.9396 -0.1439 0.9769 4997.0575 5040.0136 1.7223
0.1600 4955.9577 5609.5129 -0.9523 -0.1580 1.0883 4996.8680 5041.2542 1.7271
0.1650 5230.5052 5707.5627 -0.9357 -0.1575 1.0442 4996.6727 5042.4939 1.7318
0.1700 4831.0732 5073.6926 -0.9777 -0.1647 0.9881 4996.4715 5043.7327 1.7366
0.1750 5317.0129 4838.4183 -0.8747 -0.1804 0.9801 4996.2644 5044.9705 1.7413
0.1800 5425.7322 5177.8173 -0.9553 -0.1804 0.9117 4996.0515 5046.2073 1.7460
0.1850 4897.9508 5604.3628 -0.9017 -0.1853 0.9523 4995.8327 5047.4430 1.7508
0.1900 5144.8600 5032.3084 -0.9429 -0.1883 1.0401 4995.6081 5048.6778 1.7555
0.1950 4926.4267 4983.8737 -0.9466 -0.1973 1.0218 4995.3776 5049.9114 1.7602
0.2000 5051.0074 5304.0812 -0.8773 -0.2084 0.9558 4995.1413 5051.1440 1.7650
0.2050 4889.9494 5358.0291 -0.8901 -0.2130 1.0444 4994.8991 5052.3754 1.7697
0.2100 5056.6430 5216.0570 -1.0514 -0.2219 0.9227 4994.6511 5053.6057 1.7744
0.2150 4867.0499 5351.7692 -0.9284 -0.2018 0.9623 4994.3973 5054.8347 1.7792
0.2200 4829.0516 5340.7205 -0.9615 -0.2042 0.9485 4994.1377 5056.0626 1.7839
0.2250 4920.6039 4935.3274 -0.9183 -0.2264 0.9990 4993.8722 5057.2892 1.7886
0.2300 5332.4826 5349.1871 -0.9968 -0.2157 1.0182 4993.6010 5058.5145 1.7934
0.2350 5651.5791 4628.0536 -0.9362 -0.2217 1.0581 4993.3240 5059.7386 1.7981
0.2400 5383.6692 5387.4827 -0.9684 -0.2284 0.9320 4993.0411 5060.9613 1.8029
0.2450 5224.3552 4863.2032 -0.9443 -0.2213 0.9251 4992.7525 5062.1826 1.8076
0.2500 5230.4635 5127.6795 -0.9463 -0.2302 0.9639 4992.4581 5063.4026 1.8123
0.2550 4895.0802 4583.2407 -0.9613 -0.2369 1.0236 4992.1579 5064.6212 1.8171
0.2600 5245.9996 5064.3004 -0.9757 -0.2829 0.9682 4991.8520 5065.8383 1.8218
0.2650 5134.3981 5210.4436 -0.8900 -0.2387 1.0130 4991.5403 5067.0540 1.8265
0.2700 5205.0958 5187.1664 -0.9342 -0.2684 0.9688 4991.2228 5068.2682 1.8313
0.2750 5429.2343 4712.9080 -0.9733 -0.2702 0.8912 4990.8996 5069.4808 1.8360
0.2800 4456.5346 5346.2390 -0.9413 -0.2597 0.9414 4990.5706 5070.6920 1.8407
