0.0000 482.5308 521.1877 1.0657 0.0056 0.9594 500.0000 499.6250 1.5652
0.0050 562.9234 521.3193 1.1614 0.0109 1.0117 499.9979 499.2500 1.5597
0.0100 494.1127 527.7428 1.1199 0.0174 0.9941 499.9938 498.8750 1.5541
0.0150 479.0488 499.3390 1.1864 0.0220 1.0544 499.9875 498.5001 1.5486
0.0200 524.5614 475.3940 1.1282 0.0283 0.9851 499.9792 498.1252 1.5430
0.0250 520.7100 517.6944 1.0186 0.0314 1.0467 499.9688 497.7503 1.5375
0.0300 503.3669 461.7547 1.1366 0.0371 0.9605 499.9563 497.3755 1.5319
0.0350 527.4892 537.7776 1.0826 0.0469 1.0315 499.9417 497.0008 1.5264
0.0400 508.9725 491.1379 1.0884 0.0517 1.0885 499.9250 496.6262 1.5208
0.0450 518.5233 552.5743 1.2175 0.0530 0.9694 499.9063 496.2516 1.5152
0.0500 522.1324 477.2555 1.1048 0.0651 0.9709 499.8854 495.8772 1.5097
0.0550 510.2835 545.3164 1.1517 0.0676 0.9883 499.8625 495.5029 1.5041
0.0600 490.0274 458.4813 1.1664 0.0717 0.9663 499.8376 495.1288 1.4986
0.0650 463.4471 522.3985 1.1633 0.0817 1.0566 499.8105 494.7547 1.4930
0.0700 508.0952 534.4526 1.0454 0.0939 0.9973 499.7814 494.3809 1.4875
0.0750 480.5778 550.8527 1.2211 0.0863 0.9391 499.7502 494.0072 1.4819
0.0800 480.9536 533.9164 1.0405 0.0911 1.0107 499.7169 493.6337 1.4764
0.0850 493.4669 479.9834 1.1428 0.0991 1.0281 499.6815 493.2603 1.4708
0.0900 517.8673 476.9940 1.1425 0.1038 0.9197 499.6441 492.8872 1.4652
0.0950 468.8358 474.3101 1.0262 0.1175 0.9707 499.6046 492.5143 1.4597
0.1000 515.7057 493.5504 1.1036 0.1178 0.9217 499.5630 492.1416 1.4541
0.1050 497.1944 444.4175 1.0052 0.1235 0.9054 499.5193 491.7691 1.4486
0.1100 493.6076 507.3713 1.1133 0.1335 1.0559 499.4736 491.3969 1.4430
0.1150 502.4557 445.6955 1.1484 0.1268 1.0223 499.4258 491.0250 1.4375
0.1200 505.3151 522.2128 0.9576 0.1436 0.8957 499.3760 490.6533 1.4319
0.1250 480.7222 495.7805 1.0546 0.1356 1.0476 499.3240 490.2819 1.4264
0.1300 495.9684 447.0207 1.1062 0.1435 1.0200 499.2701 489.9108 1.4208
0.1350 470.3511 509.1133 1.0962 0.1479 0.9080 499.2140 489.5401 1.4152
0.1400 505.0373 493.7178 1.0817 0.1628 0.9458 499.1559 489.1696 1.4097
0.1450 480.6291 487.0025 1.0834 0.1677 0.9874 499.0958 488.7994 1.4041
0.1500 495.8062 518.7324 1.1117 0.1792 1.0340 499.0336 488.4296 1.3986
0.1550 526.8759 524.0334 1.1034 0.1850 0.9834 498.9693 488.0602 1.3930
0.1600 467.1495 536.2603 1.0961 0.1791 0.9806 498.9030 487.6911 1.3875
0.1650 505.8464 504.0616 1.0972 0.1928 1.0189 498.8346 487.3224 1.3819
0.1700 521.6484 521.4387 1.1444 0.2073 1.0001 498.7642 486.9541 1.3764
0.1750 473.9852 504.4689 1.0956 0.2078 1.1059 498.6917 486.5861 1.3708
0.1800 515.6303 493.5609 1.1117 0.2036 0.9950 498.6172 486.2186 1.3652
0.1850 515.4121 498.5226 1.1131 0.2150 0.8711 498.5407 485.8515 1.3597
0.1900 521.5217 539.6697 1.1710 0.2210 0.9562 498.4621 485.4848 1.3541
0.1950 531.1841 497.9101 1.1331 0.2016 0.9551 498.3815 485.1186 1.3486
0.2000 456.1157 527.8519 1.1063 0.2101 0.9089 498.2989 484.7528 1.3430
0.2050 476.0466 499.7636 1.1538 0.2214 0.9066 498.2142 484.3875 1.3375
0.2100 495.7690 523.9282 1.0945 0.2478 1.0080 498.1275 484.0226 1.3319
0.2150 503.8374 486.7208 1.2032 0.2318 0.8941 498.0387 483.6583 1.3264
0.2200 505.0615 532.3997 1.1818 0.2622 0.9892 497.9480 483.2944 1.3208
0.2250 473.5476 475.1643 1.1861 0.2630 1.0337 497.8552 482.9311 1.3152
0.2300 474.8197 512.9764 0.9547 0.2498 0.9692 497.7604 482.5683 1.3097
0.2350 478.9613 493.0329 1.1938 0.2573 0.9282 497.6636 482.2060 1.3041
0.2400 518.1439 533.5353 1.2226 0.2634 0.9426 497.5648 481.8442 1.2986
0.2450 499.8823 525.5667 1.2071 0.2689 0.9360 497.4640 481.4831 1.2930
0.2500 483.0910 517.3643 1.1408 0.2733 0.8786 497.3611 481.1224 1.2875
0.2550 453.9929 541.2114 1.1023 0.2769 0.9981 497.2563 480.7624 1.2819
0.2600 500.2666 517.4896 1.1329 0.2804 0.9920 497.1495 480.4029 1.2764
0.2650 513.3368 501.0116 1.0934 0.3174 0.9133 497.0406 480.0441 1.2708
0.2700 464.8777 538.7054 1.1120 0.3021 0.9379 496.9298 479.6858 1.2652
0.2750 496.8555 464.1519 1.0809 0.3010 0.9148 496.8170 479.3282 1.2597
0.2800 506.4010 544.8506 1.0303 0.3088 0.8611 496.7022 478.9712 1.2541
0.2850 476.5276 524.0957 1.2389 0.3252 0.9079 496.5854 478.6148 1.2486
0.2900 469.4290 556.5913 1.1344 0.3012 0.8746 496.4667 478.2591 1.2430
0.2950 487.8490 515.0542 1.1933 0.3683 0.9328 496.3460 477.9041 1.2375
0.3000 501.9019 517.5694 1.0201 0.3547 0.9839 496.2233 477.5497 1.2319
0.3050 449.4495 530.2216 1.1248 0.3566 0.9265 496.0986 477.1961 1.2264
0.3100 517.7406 522.8969 1.1667 0.3456 0.9495 495.9720 476.8431 1.2208
0.3150 483.2239 531.3090 1.0595 0.3537 0.9480 495.8434 476.4908 1.2152
