0.0000 465.1063 498.9678 -0.2673 -0.0014 0.8955 500.0000 500.1875 1.5722
0.0050 481.5233 470.8939 -0.2598 -0.0029 0.9130 499.9997 500.3750 1.5736
0.0100 473.8080 506.0674 -0.2614 -0.0043 0.9692 499.9992 500.5625 1.5750
0.0150 493.6835 509.7271 -0.2780 -0.0061 0.9427 499.9984 500.7500 1.5764
0.0200 507.4977 457.5384 -0.2599 -0.0069 0.9886 499.9974 500.9375 1.5777
0.0250 515.2080 502.5435 -0.2791 -0.0078 1.0242 499.9961 501.1250 1.5791
0.0300 499.7611 492.7316 -0.2902 -0.0091 0.8387 499.9945 501.3125 1.5805
0.0350 492.0444 451.7131 -0.2550 -0.0108 1.0458 499.9927 501.5000 1.5819
0.0400 484.6651 445.0436 -0.3024 -0.0125 1.0230 499.9906 501.6875 1.5833
0.0450 513.5972 510.3966 -0.2693 -0.0152 0.9658 499.9883 501.8749 1.5847
0.0500 502.5596 528.5326 -0.2971 -0.0153 1.0303 499.9857 502.0624 1.5861
0.0550 519.1827 468.9429 -0.2893 -0.0164 0.9674 499.9828 502.2499 1.5875
0.0600 496.9508 496.8612 -0.2819 -0.0170 1.0652 499.9797 502.4374 1.5889
0.0650 511.2092 478.2142 -0.2671 -0.0192 0.9469 499.9763 502.6249 1.5902
0.0700 486.8466 513.1507 -0.2808 -0.0218 1.0017 499.9727 502.8123 1.5916
0.0750 496.7586 450.7070 -0.2972 -0.0220 0.9663 499.9688 502.9998 1.5930
0.0800 527.4483 518.0060 -0.2961 -0.0236 1.0138 499.9646 503.1872 1.5944
0.0850 485.4278 490.9299 -0.2834 -0.0272 0.9716 499.9602 503.3747 1.5958
0.0900 497.7100 441.4880 -0.2532 -0.0245 0.9920 499.9555 503.5621 1.5972
0.0950 453.5082 509.9532 -0.2586 -0.0283 0.9906 499.9505 503.7496 1.5986
0.1000 467.8097 502.8883 -0.2756 -0.0278 0.9360 499.9453 503.9370 1.6000
0.1050 511.9306 521.8636 -0.2472 -0.0303 0.9072 499.9398 504.1244 1.6014
0.1100 484.0696 522.8985 -0.2708 -0.0305 0.9036 499.9341 504.3118 1.6027
0.1150 508.1232 496.3233 -0.2795 -0.0303 0.9896 499.9281 504.4992 1.6041
0.1200 508.4641 498.7770 -0.2720 -0.0375 1.0116 499.9219 504.6866 1.6055
0.1250 488.7385 497.1018 -0.2852 -0.0350 1.0217 499.9154 504.8740 1.6069
0.1300 550.5611 505.5106 -0.2566 -0.0387 0.9564 499.9086 505.0614 1.6083
0.1350 549.7206 516.2916 -0.2439 -0.0394 0.9563 499.9016 505.2487 1.6097
0.1400 495.3426 520.0711 -0.2851 -0.0393 0.9519 499.8943 505.4361 1.6111
0.1450 493.5904 493.2168 -0.2665 -0.0407 0.9696 499.8867 505.6235 1.6125
0.1500 539.4627 502.1186 -0.2631 -0.0477 0.9995 499.8789 505.8108 1.6139
0.1550 517.0059 474.9165 -0.2692 -0.0486 1.0175 499.8709 505.9981 1.6152
0.1600 506.2129 485.7221 -0.2719 -0.0445 1.0201 499.8625 506.1854 1.6166
0.1650 537.9990 473.4397 -0.2751 -0.0449 0.9562 499.8539 506.3727 1.6180
0.1700 503.4584 462.4662 -0.2294 -0.0456 1.1137 499.8451 506.5600 1.6194
0.1750 512.1091 523.3154 -0.2709 -0.0499 1.0060 499.8360 506.7473 1.6208
0.1800 516.6039 493.2365 -0.2910 -0.0484 1.0530 499.8266 506.9346 1.6222
0.1850 471.3805 491.7782 -0.2547 -0.0555 1.0231 499.8170 507.1218 1.6236
0.1900 495.8130 491.2820 -0.2573 -0.0518 0.9375 499.8071 507.3091 1.6250
0.1950 506.5418 449.3214 -0.2680 -0.0576 1.0272 499.7969 507.4963 1.6264
0.2000 473.6257 469.5384 -0.2784 -0.0521 0.9586 499.7865 507.6835 1.6277
0.2050 515.3294 506.2424 -0.2721 -0.0585 1.0076 499.7758 507.8707 1.6291
0.2100 498.5185 529.3235 -0.2688 -0.0635 1.0625 499.7649 508.0579 1.6305
0.2150 523.0481 535.2006 -0.2550 -0.0539 0.9766 499.7537 508.2450 1.6319
0.2200 502.6015 532.8108 -0.2932 -0.0565 0.9512 499.7423 508.4322 1.6333
0.2250 542.2622 522.8192 -0.2803 -0.0678 1.0025 499.7306 508.6193 1.6347
0.2300 483.2597 480.3899 -0.2763 -0.0650 0.9822 499.7186 508.8064 1.6361
0.2350 504.6979 500.2195 -0.2677 -0.0675 0.9525 499.7064 508.9935 1.6375
0.2400 511.9667 535.9945 -0.2475 -0.0647 1.0063 499.6939 509.1806 1.6389
0.2450 521.0753 517.2219 -0.2906 -0.0674 0.8716 499.6811 509.3677 1.6402
0.2500 501.5117 498.5459 -0.2798 -0.0730 0.9856 499.6681 509.5547 1.6416
0.2550 476.8393 476.0649 -0.2990 -0.0731 0.9839 499.6548 509.7418 1.6430
0.2600 469.4293 504.7560 -0.3022 -0.0733 0.9641 499.6413 509.9288 1.6444
0.2650 518.8129 490.5857 -0.2786 -0.0741 1.0767 499.6275 510.1158 1.6458
0.2700 554.7345 520.7675 -0.2697 -0.0770 1.0218 499.6135 510.3027 1.6472
0.2750 532.4323 505.5432 -0.2840 -0.0754 0.9473 499.5992 510.4897 1.6486
0.2800 517.3748 471.0803 -0.2763 -0.0785 0.9701 499.5846 510.6766 1.6500
0.2850 516.6862 511.5814 -0.2981 -0.0825 0.8892 499.5698 510.8635 1.6514
