0.000000 	4.726026 	4.410108 	0.001909 	0.000009 	1.000000 	4.999999 	5.000087 	1.570116 	
0.005000 	4.913525 	5.034149 	-0.000144 	0.000008 	1.000000 	4.999997 	5.000098 	1.570348 	
0.010000 	5.003950 	4.485795 	-0.001520 	0.000001 	1.000000 	4.999994 	5.000005 	1.570769 	
0.015000 	4.755577 	4.526406 	-0.004184 	-0.000018 	1.000000 	4.999990 	4.999805 	1.571306 	
0.020000 	4.323782 	4.750398 	-0.008305 	-0.000058 	1.000000 	4.999985 	4.999504 	1.571806 	
0.025000 	4.619374 	4.060395 	-0.008933 	-0.000118 	1.000000 	4.999979 	4.999101 	1.572301 	
0.030000 	4.669336 	4.536956 	-0.011451 	-0.000161 	1.000000 	4.999972 	4.998596 	1.572772 	
0.035000 	4.784257 	4.603008 	-0.013238 	-0.000236 	1.000000 	4.999964 	4.997989 	1.573208 	
0.040000 	4.561475 	4.726597 	-0.015276 	-0.000322 	1.000000 	4.999955 	4.997281 	1.573601 	
0.045000 	4.660172 	4.701358 	-0.019452 	-0.000376 	1.000000 	4.999945 	4.996472 	1.573945 	
0.050000 	4.598852 	4.922319 	-0.021837 	-0.000522 	1.000000 	4.999932 	4.995563 	1.574246 	
0.055000 	4.690658 	4.585012 	-0.026007 	-0.000633 	1.000000 	4.999917 	4.994553 	1.574590 	
0.060000 	4.505739 	4.933013 	-0.031119 	-0.000866 	1.000000 	4.999899 	4.993442 	1.574928 	
0.065000 	4.842656 	4.122654 	-0.020048 	-0.000855 	1.000000 	4.999880 	4.992261 	1.575112 	
0.070000 	4.745869 	5.014756 	-0.005038 	-0.000872 	0.999999 	4.999861 	4.991019 	1.575155 	
0.075000 	5.095904 	4.588164 	0.011328 	-0.000918 	0.999999 	4.999843 	4.989723 	1.575081 	
0.080000 	4.992727 	4.577369 	0.030313 	-0.000739 	1.000000 	4.999827 	4.988381 	1.574914 	
0.085000 	4.560394 	4.819413 	0.058685 	-0.000458 	1.000000 	4.999808 	4.986988 	1.574697 	
0.090000 	4.878811 	4.860596 	0.092087 	-0.000009 	1.000000 	4.999787 	4.985550 	1.574476 	
0.095000 	4.648709 	4.462720 	0.110507 	0.000568 	0.999999 	4.999764 	4.984069 	1.567269 	
0.100000 	4.845700 	4.624591 	0.146431 	0.001308 	0.999999 	4.999739 	4.982548 	1.567256 	
0.105000 	4.129318 	4.585662 	0.193654 	0.002106 	0.999997 	4.999713 	4.980985 	1.566965 	
0.110000 	4.582522 	4.618763 	0.209502 	0.003344 	0.999994 	4.999683 	4.979382 	1.566346 	
0.115000 	4.966597 	4.243621 	0.263964 	0.004648 	0.999989 	4.999659 	4.977749 	1.565427 	
0.120000 	4.903997 	4.917507 	0.289452 	0.005972 	0.999983 	4.999641 	4.976081 	1.564223 	
0.125000 	4.592734 	5.308525 	0.318684 	0.007318 	0.999969 	4.999630 	4.974380 	1.562796 	
0.130000 	5.057250 	4.965705 	0.317715 	0.009866 	0.999951 	4.999630 	4.972651 	1.561174 	
0.135000 	4.767091 	4.690671 	0.370485 	0.010389 	0.999935 	4.999640 	4.970893 	1.559382 	
0.140000 	4.460372 	4.495456 	0.407542 	0.013125 	0.999909 	4.999655 	4.969105 	1.557439 	
0.145000 	4.940893 	4.482662 	0.443710 	0.014831 	0.999879 	4.999673 	4.967280 	1.555326 	
0.150000 	4.710598 	4.570751 	0.479616 	0.018006 	0.999852 	4.999698 	4.965407 	1.552988 	
0.155000 	4.879308 	4.766053 	0.533059 	0.021779 	0.999817 	4.999721 	4.963494 	1.550471 	
0.160000 	4.472736 	4.773143 	0.493524 	0.023068 	0.999745 	4.999739 	4.961543 	1.547799 	
0.165000 	4.592146 	4.405992 	0.528638 	0.026495 	0.999669 	4.999749 	4.959551 	1.544986 	
0.170000 	4.267684 	4.400196 	0.555763 	0.030009 	0.999612 	4.999750 	4.957518 	1.542037 	
