0.000000 	0.476850 	0.448223 	-0.000000 	-0.000000 	0.977936 	0.500000 	0.499956 	1.575400 	
0.005000 	0.448686 	0.455552 	0.428084 	0.002135 	1.059706 	0.499997 	0.499803 	1.567585 	
0.010000 	0.514898 	0.466324 	0.533278 	0.005065 	0.948478 	0.499976 	0.499581 	1.565569 	
0.015000 	0.458502 	0.435130 	0.704133 	0.009475 	0.989864 	0.499954 	0.499302 	1.561955 	
0.020000 	0.462213 	0.469422 	0.840143 	0.012522 	1.116174 	0.499934 	0.498990 	1.557562 	
0.025000 	0.504824 	0.423406 	0.854108 	0.018995 	1.071025 	0.499915 	0.498671 	1.553120 	
0.030000 	0.473001 	0.455749 	0.732801 	0.021078 	1.013878 	0.499961 	0.498303 	1.549508 	
0.035000 	0.455569 	0.400149 	0.857086 	0.024419 	0.985843 	0.499877 	0.498061 	1.545101 	
0.040000 	0.447276 	0.432487 	0.817421 	0.028517 	0.966529 	0.499854 	0.497766 	1.540858 	
0.045000 	0.481269 	0.424486 	0.937134 	0.034043 	0.979117 	0.499833 	0.497452 	1.536359 	
0.050000 	0.443138 	0.453437 	0.881509 	0.038684 	0.991453 	0.499811 	0.497139 	1.531849 	
0.055000 	0.476604 	0.462296 	0.924640 	0.044926 	0.945229 	0.499785 	0.496828 	1.527314 	
0.060000 	0.516105 	0.443953 	0.659902 	0.049466 	1.038847 	0.499825 	0.496468 	1.523890 	
0.065000 	0.493255 	0.484720 	0.893787 	0.049567 	1.060080 	0.499743 	0.496211 	1.519217 	
0.070000 	0.465926 	0.433643 	0.974205 	0.057280 	1.053868 	0.499707 	0.495904 	1.514649 	
0.075000 	0.485991 	0.467824 	0.736639 	0.059640 	0.976491 	0.499673 	0.495591 	1.510089 	
0.080000 	0.502990 	0.483160 	0.693197 	0.064341 	0.936825 	0.499704 	0.495226 	1.506677 	
0.085000 	0.487804 	0.454506 	0.866714 	0.068759 	1.055062 	0.499613 	0.494978 	1.501936 	
0.090000 	0.482301 	0.453200 	0.772828 	0.072203 	1.031377 	0.499577 	0.494671 	1.497654 	
0.095000 	0.492451 	0.468186 	0.818770 	0.077775 	1.033895 	0.499538 	0.494358 	1.493063 	
0.100000 	0.475228 	0.465022 	0.725185 	0.081794 	0.988902 	0.499563 	0.493992 	1.489641 	
0.105000 	0.505109 	0.473181 	0.891803 	0.092508 	1.075765 	0.499472 	0.493735 	1.484878 	
0.110000 	0.503662 	0.449533 	0.973484 	0.076321 	0.921466 	0.499426 	0.493421 	1.480366 	
0.115000 	0.508013 	0.416354 	0.985261 	0.102760 	1.050620 	0.499381 	0.493107 	1.475756 	
0.120000 	0.455165 	0.448726 	0.731214 	0.101198 	0.964750 	0.499398 	0.492737 	1.472338 	
0.125000 	0.468797 	0.423322 	0.830468 	0.096565 	1.000444 	0.499303 	0.492483 	1.467559 	
0.130000 	0.483164 	0.454032 	0.858237 	0.109003 	1.001931 	0.499258 	0.492168 	1.463082 	
0.135000 	0.478353 	0.411449 	0.958392 	0.103102 	1.014104 	0.499212 	0.491852 	1.458476 	
0.140000 	0.483953 	0.468706 	0.961879 	0.114691 	0.961915 	0.499166 	0.491536 	1.453864 	
0.145000 	0.448802 	0.440511 	0.793659 	0.122878 	1.034575 	0.499183 	0.491163 	1.450430 	
0.150000 	0.485262 	0.481601 	0.849338 	0.123052 	0.979427 	0.499082 	0.490909 	1.445635 	
0.155000 	0.493705 	0.477665 	0.838126 	0.140369 	0.903391 	0.499030 	0.490592 	1.441239 	
0.160000 	0.480218 	0.431797 	0.930376 	0.133138 	0.962734 	0.498976 	0.490275 	1.436610 	
0.165000 	0.474818 	0.464377 	0.924570 	0.132065 	0.928178 	0.498923 	0.489954 	1.431993 	
0.170000 	0.443189 	0.509106 	0.854479 	0.143066 	1.072112 	0.498872 	0.489628 	1.427390 	
0.175000 	0.473617 	0.437883 	0.798219 	0.141065 	0.988574 	0.498883 	0.489245 	1.423925 	
0.180000 	0.461875 	0.509970 	0.914776 	0.151584 	0.996032 	0.498767 	0.489004 	1.419097 	
0.185000 	0.430055 	0.454499 	0.874039 	0.142285 	1.024748 	0.498704 	0.488697 	1.414784 	
0.190000 	0.477706 	0.472512 	0.887769 	0.155255 	1.068124 	0.498643 	0.488371 	1.410169 	
0.195000 	0.475467 	0.443347 	0.965916 	0.165757 	0.969009 	0.498583 	0.488039 	1.405571 	
0.200000 	0.511200 	0.462461 	0.789893 	0.175670 	1.090381 	0.498584 	0.487650 	1.402049 	
0.205000 	0.469625 	0.457186 	0.933659 	0.177826 	1.013366 	0.498462 	0.487407 	1.397228 	
0.210000 	0.469364 	0.472393 	0.937619 	0.171246 	0.986698 	0.498390 	0.487096 	1.392871 	
0.215000 	0.517604 	0.473979 	0.941605 	0.174384 	0.980192 	0.498325 	0.486769 	1.388273 	
0.220000 	0.471575 	0.501271 	0.888463 	0.190825 	0.999372 	0.498261 	0.486437 	1.383696 	
0.225000 	0.463932 	0.427594 	0.916271 	0.189372 	0.899506 	0.498192 	0.486116 	1.379072 	
0.230000 	0.507653 	0.459289 	0.941553 	0.185703 	0.937798 	0.498124 	0.485791 	1.374463 	
0.235000 	0.513684 	0.446534 	0.925995 	0.198561 	0.944885 	0.498058 	0.485461 	1.369871 	
0.240000 	0.445778 	0.442221 	0.734329 	0.207279 	1.009152 	0.498052 	0.485072 	1.366327 	
0.245000 	0.488911 	0.482189 	0.933790 	0.210115 	0.928915 	0.497924 	0.484831 	1.361543 	
0.250000 	0.480134 	0.482121 	0.901964 	0.222871 	1.003533 	0.497843 	0.484522 	1.357200 	
0.255000 	0.488037 	0.452342 	0.939871 	0.208938 	0.955802 	0.497765 	0.484193 	1.352604 	
0.260000 	0.503329 	0.471694 	0.905213 	0.230812 	0.952034 	0.497689 	0.483859 	1.348026 	
0.265000 	0.474931 	0.478847 	0.885456 	0.221546 	0.897945 	0.497615 	0.483519 	1.343469 	
0.270000 	0.461219 	0.467413 	0.852746 	0.237826 	0.951636 	0.497534 	0.483195 	1.338858 	
0.275000 	0.486297 	0.465278 	0.947547 	0.246781 	0.967665 	0.497454 	0.482866 	1.334264 	
0.280000 	0.452788 	0.471799 	1.027919 	0.253427 	0.969721 	0.497375 	0.482532 	1.329688 	
0.285000 	0.465585 	0.486963 	0.898266 	0.242640 	0.912519 	0.497298 	0.482193 	1.325132 	
0.290000 	0.492728 	0.495659 	0.953574 	0.258367 	1.006575 	0.497208 	0.481869 	1.320528 	
0.295000 	0.497772 	0.463693 	0.888225 	0.252017 	0.963603 	0.497119 	0.481540 	1.315939 	
0.300000 	0.501438 	0.494499 	0.913395 	0.257368 	0.988320 	0.497035 	0.481208 	1.311391 	
0.305000 	0.492158 	0.490737 	0.785598 	0.282718 	0.937924 	0.497008 	0.480814 	1.307780 	
0.310000 	0.445972 	0.454329 	0.896520 	0.251061 	0.980845 	0.496868 	0.480575 	1.303089 	
0.315000 	0.517951 	0.480462 	0.937164 	0.292280 	0.948791 	0.496770 	0.480265 	1.298729 	
0.320000 	0.460489 	0.487636 	0.955065 	0.295272 	0.945738 	0.496675 	0.479938 	1.294172 	
0.325000 	0.494898 	0.465629 	0.875055 	0.260462 	0.974370 	0.496583 	0.479603 	1.289627 	
0.330000 	0.483059 	0.479246 	0.930798 	0.298271 	0.921220 	0.496485 	0.479281 	1.285069 	
0.335000 	0.477631 	0.480574 	0.755810 	0.275347 	0.885621 	0.496442 	0.478897 	1.281371 	
0.340000 	0.449638 	0.467677 	0.937348 	0.292238 	0.977600 	0.496302 	0.478642 	1.276735 	
0.345000 	0.497046 	0.447203 	0.891013 	0.309178 	0.941289 	0.496198 	0.478328 	1.272178 	
0.350000 	0.498829 	0.486325 	0.922323 	0.297576 	1.010641 	0.496102 	0.477989 	1.267665 	
0.355000 	0.471557 	0.506143 	0.962635 	0.318458 	0.937026 	0.495999 	0.477668 	1.263106 	
0.360000 	0.475316 	0.455063 	0.824404 	0.307326 	1.107677 	0.495898 	0.477341 	1.258565 	
0.365000 	0.478600 	0.445725 	0.913730 	0.296861 	1.022843 	0.495798 	0.477009 	1.254043 	
0.370000 	0.489506 	0.463499 	0.934564 	0.317148 	0.880818 	0.495699 	0.476671 	1.249543 	
0.375000 	0.534582 	0.454425 	0.790131 	0.331527 	0.920534 	0.495587 	0.476351 	1.245000 	
0.380000 	0.492069 	0.473852 	0.919993 	0.326815 	0.928945 	0.495476 	0.476026 	1.240473 	
0.385000 	0.488903 	0.480533 	0.884174 	0.326244 	0.958168 	0.495371 	0.475697 	1.235997 	
