0.000000 	4.336774 	4.297552 	-0.000000 	-0.000000 	1.029371 	0.500000 	0.499955 	1.575327 	
0.005000 	4.627729 	4.101449 	-0.000000 	-0.000000 	0.962052 	0.500000 	0.499747 	1.573047 	
0.010000 	4.863635 	4.244601 	0.000000 	-0.000000 	0.951816 	0.500000 	0.499464 	1.572136 	
0.015000 	4.705402 	4.834237 	0.000000 	-0.000000 	0.955976 	0.500000 	0.499094 	1.571596 	
0.020000 	5.059189 	4.569118 	0.000000 	-0.000000 	0.944021 	0.500000 	0.498637 	1.571423 	
0.025000 	4.816571 	4.830664 	0.000000 	-0.000000 	0.987144 	0.500000 	0.498091 	1.571618 	
0.030000 	4.895067 	4.659093 	0.000000 	-0.000000 	1.008437 	0.500000 	0.497483 	1.571148 	
0.035000 	4.572400 	4.380801 	0.000000 	-0.000000 	1.118147 	0.500000 	0.496862 	1.571031 	
0.040000 	4.541572 	4.530577 	0.000000 	-0.000000 	0.924412 	0.500000 	0.496228 	1.571272 	
0.045000 	4.529549 	4.632466 	0.000000 	-0.000000 	0.985539 	0.500000 	0.495621 	1.570797 	
0.050000 	4.725021 	4.693595 	0.000000 	-0.000000 	1.022863 	0.500000 	0.494970 	1.574546 	
0.055000 	4.487620 	4.592142 	-0.000000 	-0.000000 	1.053641 	0.500000 	0.494455 	1.571464 	
0.060000 	4.817790 	4.414583 	0.000000 	0.000000 	0.986090 	0.500000 	0.493877 	1.570723 	
0.065000 	5.244655 	4.977274 	0.000000 	0.000000 	1.022238 	0.500000 	0.493257 	1.567088 	
0.070000 	4.790028 	4.296887 	-0.000000 	0.000000 	0.960025 	0.500000 	0.492764 	1.570768 	
0.075000 	4.919074 	3.918178 	0.000000 	0.000000 	0.990974 	0.500000 	0.492229 	1.570218 	
0.080000 	5.259444 	4.425446 	0.000000 	0.000000 	1.076302 	0.500000 	0.491619 	1.570655 	
0.085000 	5.168101 	4.456424 	0.000000 	0.000000 	0.990355 	0.500000 	0.490998 	1.570747 	
0.090000 	4.421602 	4.778966 	0.000000 	0.000000 	0.847802 	0.500000 	0.490334 	1.566609 	
0.095000 	4.536707 	4.160342 	-0.000000 	0.000000 	0.966478 	0.500000 	0.489848 	1.570487 	
0.100000 	4.266809 	4.563866 	-0.000000 	0.000000 	1.015428 	0.500000 	0.489363 	1.567226 	
0.105000 	4.639457 	4.455540 	-0.002963 	-0.000015 	1.101608 	0.500000 	0.488727 	1.572114 	
0.110000 	4.247034 	4.797167 	-0.000001 	-0.000014 	1.036441 	0.500000 	0.488110 	1.572332 	
0.115000 	4.585843 	4.984609 	-0.000001 	-0.000013 	1.016747 	0.500000 	0.487452 	1.573198 	
0.120000 	4.411847 	4.620509 	-0.000000 	-0.000014 	1.016140 	0.500000 	0.486942 	1.571598 	
0.125000 	4.386897 	4.453164 	-0.000003 	-0.000014 	0.988682 	0.500000 	0.486385 	1.571085 	
0.130000 	4.811752 	4.469839 	0.000000 	-0.000014 	0.998848 	0.500000 	0.485770 	1.571372 	
0.135000 	4.304054 	4.418720 	0.000000 	-0.000014 	0.990916 	0.500000 	0.485144 	1.571348 	
0.140000 	4.735682 	4.714458 	0.000000 	-0.000014 	1.020296 	0.500000 	0.484477 	1.574478 	
0.145000 	4.544423 	5.076367 	0.000000 	-0.000013 	1.046345 	0.500000 	0.483989 	1.570918 	
0.150000 	4.512508 	4.565513 	0.000000 	-0.000012 	1.062622 	0.500000 	0.483462 	1.570822 	
0.155000 	4.911064 	4.222353 	-0.000001 	-0.000015 	1.032940 	0.500000 	0.482842 	1.570894 	
0.160000 	4.264914 	4.410776 	-0.000001 	-0.000013 	0.993028 	0.500000 	0.482181 	1.575247 	
0.165000 	4.542501 	4.590697 	0.000000 	-0.000013 	1.032187 	0.500000 	0.481690 	1.571503 	
0.170000 	4.387984 	4.648677 	0.000000 	-0.000015 	1.095884 	0.500000 	0.481211 	1.574267 	
0.175000 	4.343810 	4.852670 	0.002730 	-0.000000 	0.951028 	0.500000 	0.480600 	1.571974 	
0.180000 	4.463159 	4.311488 	0.000001 	-0.000000 	1.058837 	0.500000 	0.479981 	1.572110 	
0.185000 	4.515488 	4.928262 	0.000001 	-0.000000 	1.016864 	0.500000 	0.479351 	1.571970 	
0.190000 	4.140972 	4.879283 	0.000001 	-0.000000 	1.063803 	0.500000 	0.478679 	1.573944 	
0.195000 	4.791847 	4.565448 	0.000000 	-0.000000 	0.982330 	0.500000 	0.478188 	1.571362 	
0.200000 	4.487195 	4.640216 	0.000000 	-0.000000 	0.997063 	0.500000 	0.477658 	1.571206 	
0.205000 	4.659782 	4.652303 	-0.000000 	-0.000000 	0.999158 	0.500000 	0.477087 	1.574760 	
0.210000 	4.395539 	4.175502 	-0.007715 	-0.000041 	1.038667 	0.499976 	0.476587 	1.571623 	
0.215000 	4.328692 	4.624107 	-0.092783 	-0.000519 	1.008049 	0.499980 	0.476042 	1.571473 	
0.220000 	4.700160 	4.433115 	0.000002 	-0.000512 	1.063403 	0.499982 	0.475419 	1.571420 	
0.225000 	4.513399 	4.736632 	0.000013 	-0.000510 	0.970127 	0.499984 	0.474784 	1.571565 	
0.230000 	4.909684 	4.704119 	0.000019 	-0.000534 	0.935202 	0.499986 	0.474176 	1.571351 	
0.235000 	4.796745 	4.938134 	0.000016 	-0.000500 	1.018250 	0.499987 	0.473555 	1.571343 	
0.240000 	4.892710 	4.943082 	-0.175278 	-0.001310 	0.871952 	0.500050 	0.472884 	1.574438 	
0.245000 	4.725126 	4.734622 	-0.035422 	-0.001659 	1.044901 	0.499923 	0.472207 	1.576838 	
0.250000 	4.626205 	4.442646 	0.153382 	-0.000755 	0.968800 	0.500017 	0.471581 	1.574177 	
0.255000 	4.676846 	4.740103 	-0.000927 	-0.000782 	0.978641 	0.499970 	0.471035 	1.572056 	
0.260000 	4.402021 	4.505716 	-0.049834 	-0.001014 	0.874591 	0.499986 	0.470435 	1.572022 	
0.265000 	4.484344 	4.248892 	-0.000050 	-0.001038 	1.042006 	0.499986 	0.469824 	1.571890 	
0.270000 	4.522150 	4.411294 	-0.000034 	-0.001020 	1.046631 	0.499986 	0.469201 	1.571881 	
0.275000 	4.123550 	4.437201 	0.168632 	-0.000192 	1.064917 	0.499925 	0.468527 	1.574354 	
0.280000 	4.858931 	4.760271 	0.000687 	-0.000178 	0.982536 	0.499974 	0.467962 	1.572165 	
0.285000 	4.676699 	4.564985 	-0.000081 	-0.000203 	1.012244 	0.499981 	0.467348 	1.571809 	
0.290000 	4.456243 	4.796688 	-0.148108 	-0.001010 	0.979440 	0.500059 	0.466690 	1.574503 	
0.295000 	4.454645 	4.197278 	-0.050505 	-0.001231 	0.996564 	0.499945 	0.466034 	1.576058 	
0.300000 	4.249425 	4.881412 	0.117698 	-0.000690 	1.111359 	0.500046 	0.465424 	1.573715 	
0.305000 	4.550844 	4.872897 	-0.004254 	-0.000638 	1.014772 	0.499987 	0.464860 	1.571764 	
0.310000 	4.411480 	4.296660 	-0.022434 	-0.000769 	0.993000 	0.500005 	0.464249 	1.571751 	
0.315000 	4.590313 	4.887147 	0.157304 	0.000008 	1.021800 	0.499947 	0.463591 	1.567426 	
0.320000 	4.223116 	4.622526 	0.005331 	0.000034 	0.947514 	0.500017 	0.463034 	1.570178 	
0.325000 	4.279148 	4.299446 	0.047900 	0.000284 	1.051409 	0.500028 	0.462420 	1.570246 	
0.330000 	4.283828 	4.708654 	-0.000122 	0.000262 	0.991463 	0.500028 	0.461812 	1.570533 	
0.335000 	4.287587 	4.327039 	-0.000108 	0.000272 	0.978335 	0.500028 	0.461162 	1.567023 	
0.340000 	4.295305 	4.678864 	-0.000100 	0.000269 	0.982164 	0.500028 	0.460646 	1.570057 	
0.345000 	4.642039 	4.488116 	-0.000319 	0.000252 	0.902883 	0.500028 	0.460067 	1.570519 	
0.350000 	4.391520 	4.757594 	-0.201379 	-0.000721 	1.025454 	0.500090 	0.459437 	1.574050 	
0.355000 	4.224706 	4.993059 	0.037727 	-0.000522 	1.022185 	0.499973 	0.458786 	1.575549 	
0.360000 	4.335823 	4.306876 	0.071061 	-0.000118 	0.952724 	0.500059 	0.458153 	1.574142 	
0.365000 	4.344083 	4.597768 	-0.006213 	-0.000150 	1.017389 	0.499999 	0.457614 	1.571799 	
0.370000 	4.276119 	4.496092 	-0.084209 	-0.000625 	1.042583 	0.500007 	0.457020 	1.571624 	
0.375000 	4.437798 	4.159004 	0.000892 	-0.000593 	0.956400 	0.500015 	0.456394 	1.571565 	
0.380000 	4.365787 	4.646852 	-0.151599 	-0.001355 	0.946968 	0.500094 	0.455723 	1.575203 	
0.385000 	4.279875 	4.501604 	-0.007003 	-0.001404 	1.024330 	0.500014 	0.455177 	1.572505 	
0.390000 	4.433614 	4.295626 	0.019852 	-0.001331 	0.969557 	0.499924 	0.454588 	1.574159 	
0.395000 	4.283873 	4.677335 	0.000682 	-0.001347 	0.982249 	0.499972 	0.454023 	1.572400 	
0.400000 	4.439012 	4.639076 	-0.086019 	-0.001767 	1.091672 	0.500049 	0.453412 	1.574222 	
0.405000 	4.598848 	4.485873 	-0.007051 	-0.001702 	1.042463 	0.499982 	0.452854 	1.572660 	
0.410000 	4.325201 	4.476569 	-0.092390 	-0.002168 	1.075734 	0.499984 	0.452239 	1.573170 	
0.415000 	4.500114 	4.447417 	0.001484 	-0.002260 	0.994694 	0.499988 	0.451632 	1.573047 	
0.420000 	4.067135 	4.457182 	0.001125 	-0.002344 	0.948266 	0.499992 	0.451013 	1.573027 	
0.425000 	4.215556 	4.461659 	0.000076 	-0.002322 	0.995774 	0.499993 	0.450380 	1.573048 	
0.430000 	4.169863 	4.456481 	0.000085 	-0.002282 	1.011021 	0.499995 	0.449705 	1.576083 	
0.435000 	3.971535 	4.399468 	0.000071 	-0.002045 	1.025012 	0.499996 	0.449201 	1.573433 	
0.440000 	4.153255 	4.499279 	0.000068 	-0.002482 	1.000726 	0.499997 	0.448717 	1.574222 	
0.445000 	4.256661 	4.823677 	0.002994 	-0.002206 	0.965452 	0.499999 	0.448112 	1.573047 	
0.450000 	4.025844 	4.704619 	0.000045 	-0.002110 	0.957824 	0.500000 	0.447494 	1.573087 	
0.455000 	4.168775 	4.581914 	0.000038 	-0.002328 	0.975645 	0.500002 	0.446864 	1.573057 	
0.460000 	3.938265 	4.498641 	0.000032 	-0.002313 	1.093574 	0.500003 	0.446223 	1.573008 	
0.465000 	3.946766 	4.673984 	0.000028 	-0.002201 	1.026093 	0.500005 	0.445611 	1.573036 	
0.470000 	4.015044 	4.508374 	0.000024 	-0.002380 	0.969045 	0.500006 	0.444986 	1.573040 	
